attendance,matchday,season,team_distance,points_home,points_away,position_home,position_away,last_season_position_home,last_season_position_away,form_home,form_away,rain,sun,temp_avg,weekday_Donnerstag,weekday_Freitag,weekday_Mittwoch,weekday_Montag,weekday_Samstag,weekday_Sonntag,time_evening,time_noon,hometeam_BSC Young Boys,hometeam_FC Aarau,hometeam_FC Basel,hometeam_FC Lausanne-Sport,hometeam_FC Lugano,hometeam_FC Luzern,hometeam_FC Schaffhausen,hometeam_FC Sion,hometeam_FC St. Gallen,hometeam_FC Thun,hometeam_FC Vaduz,hometeam_FC Wil 1900,hometeam_FC Zürich,hometeam_Grasshopper Club Zürich,hometeam_Neuchâtel Xamax FC,hometeam_Servette Genève,hometeam_Yverdon-Sport FC,awayteam_BSC Young Boys,awayteam_FC Aarau,awayteam_FC Basel,awayteam_FC Lausanne-Sport,awayteam_FC Lugano,awayteam_FC Luzern,awayteam_FC Schaffhausen,awayteam_FC Sion,awayteam_FC St. Gallen,awayteam_FC Thun,awayteam_FC Vaduz,awayteam_FC Wil 1900,awayteam_FC Zürich,awayteam_Grasshopper Club Zürich,awayteam_Neuchâtel Xamax FC,awayteam_Servette Genève,awayteam_Yverdon-Sport FC
12893,1,2012,155542.0823957298,0.0,0.0,5,3,10,3,0.0,0.0,17.4,249.0,12.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13370,30,2012,155542.0823957298,1.7241379310344829,1.2413793103448276,3,7,10,3,2.0,1.0,0.0,75.0,10.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16109,17,2012,91049.01537084297,2.0,1.0,2,8,10,2,1.6,1.4,0.0,91.0,9.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11156,21,2012,91049.01537084297,1.7,0.95,4,9,10,2,0.6,1.2,0.6,9.0,-6.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13494,3,2012,63316.13715317762,2.0,0.5,4,9,10,6,2.0,0.5,13.4,132.0,19.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15895,29,2012,63316.13715317762,1.7857142857142858,1.2857142857142858,3,5,10,6,2.6,1.2,0.0,0.0,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12818,12,2012,231659.46575523308,2.1818181818181817,1.0909090909090908,2,7,10,7,2.4,1.6,0.9,410.0,17.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10725,24,2012,231659.46575523308,1.608695652173913,1.0869565217391304,3,7,10,7,0.8,0.8,0.0,487.0,-0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11670,14,2012,151860.1631007948,2.1538461538461537,1.0769230769230769,2,6,10,5,2.0,0.8,13.1,0.0,-2.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10272,19,2012,151860.1631007948,1.8333333333333333,1.0,3,8,10,5,1.0,0.8,9.1,0.0,-1.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13126,34,2012,281364.1512417671,1.6969696969696968,0.7878787878787878,3,10,10,4,1.2,1.2,7.2,89.0,5.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15153,9,2012,281364.1512417671,2.25,0.25,1,10,10,4,2.2,0.4,0.0,401.0,13.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15677,4,2012,63316.13715317762,2.333333333333333,1.3333333333333333,2,6,10,8,2.333333333333333,1.3333333333333333,16.2,428.0,18.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18360,35,2012,63316.13715317762,1.7352941176470589,1.8529411764705883,3,2,10,8,1.8,1.8,5.0,76.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11016,7,2012,155415.84452686927,0.8333333333333334,2.6666666666666665,7,1,6,10,0.8,2.6,0.0,390.0,16.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8325,22,2012,155415.84452686927,1.1428571428571428,1.6666666666666667,6,4,6,10,1.4,0.8,0.0,0.0,-0.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12321,14,2012,74895.50357665005,1.0769230769230769,1.6153846153846154,7,4,6,1,1.0,1.6,10.4,0.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14062,31,2012,74895.50357665005,1.3333333333333333,2.0,5,1,6,1,1.4,1.6,0.8,739.0,16.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,12,2012,95455.45065631402,0.9090909090909092,1.4545454545454546,8,5,6,3,1.0,1.6,5.7,22.0,12.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8599,21,2012,95455.45065631402,1.05,1.35,6,5,6,3,0.8,1.4,0.8,10.0,-5.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10212,16,2012,39797.51359067549,1.1333333333333333,0.8666666666666667,6,9,6,2,1.6,1.4,0.0,175.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10301,33,2012,39797.51359067549,1.4375,1.125,4,8,6,2,2.6,2.2,0.0,656.0,14.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10666,10,2012,63316.13715317762,1.0,2.333333333333333,7,1,6,10,1.0,2.6,7.1,386.0,12.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10691,25,2012,63316.13715317762,1.375,1.6666666666666667,5,3,6,10,2.6,1.2,11.1,0.0,1.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8471,4,2012,173414.66056247955,0.3333333333333333,1.3333333333333333,9,4,6,7,0.3333333333333333,1.3333333333333333,0.4,446.0,19.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8420,19,2012,173414.66056247955,0.9444444444444444,1.1666666666666667,9,6,6,7,0.6,1.8,1.2,539.0,-5.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9422,2,2012,97172.74040079348,1.0,1.0,6,8,6,5,1.0,1.0,0.0,536.0,14.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9219,35,2012,97172.74040079348,1.5294117647058822,1.3823529411764706,4,5,6,5,2.6,2.0,3.6,58.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9705,17,2012,224346.08190917887,1.0625,0.4375,6,10,6,4,1.4,1.0,0.0,164.0,7.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8369,28,2012,224346.08190917887,1.2222222222222223,0.7407407407407407,5,10,6,4,1.2,1.0,6.9,0.0,2.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16111,26,2012,0.0,1.32,1.96,5,2,6,8,2.4,1.2,0.0,9.0,3.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17358,9,2012,0.0,1.125,2.125,7,2,6,8,1.6,2.6,7.7,0.0,13.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8750,5,2012,64310.815046926604,1.0,2.5,8,1,7,10,1.0,2.5,0.0,780.0,19.9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5200,31,2012,64310.815046926604,0.9,1.4,9,4,7,10,0.2,1.0,1.3,393.0,15.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,11,2012,136321.16112328268,1.1,1.7,7,4,7,1,1.4,1.6,5.9,0.0,12.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,20,2012,136321.16112328268,1.1052631578947372,1.8947368421052633,6,2,7,1,1.6,2.4,0.0,222.0,1.9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,17,2012,78299.39505513436,1.0625,1.3125,7,5,7,3,1.0,1.0,1.1,8.0,11.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,25,2012,78299.39505513436,1.0416666666666667,1.2916666666666667,7,6,7,3,0.8,0.8,0.8,196.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,34,2012,140690.7293392141,0.8181818181818182,1.0909090909090908,9,8,7,2,0.2,2.0,2.9,179.0,7.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4850,9,2012,140690.7293392141,0.625,0.75,9,8,7,2,0.2,0.8,7.4,190.0,17.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5450,2,2012,231659.46575523308,1.0,1.0,7,5,7,10,1.0,1.0,0.0,499.0,17.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,28,2012,231659.46575523308,0.9629629629629628,1.7407407407407407,8,3,7,10,0.8,2.0,0.0,2.0,6.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5250,13,2012,173414.66056247955,1.0,0.9166666666666666,7,8,7,6,1.4,0.6,0.0,265.0,13.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,30,2012,173414.66056247955,0.8965517241379308,1.3448275862068966,9,5,7,6,0.2,1.2,12.3,0.0,11.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5200,16,2012,80744.0140010391,0.9333333333333332,0.9333333333333332,8,7,7,5,0.6,0.2,0.0,0.0,4.9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4300,26,2012,80744.0140010391,1.04,1.08,8,7,7,5,1.0,1.4,0.0,429.0,6.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7800,3,2012,51488.75708346435,0.5,0.0,8,10,7,4,0.5,0.0,0.0,346.0,19.7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000,35,2012,51488.75708346435,0.8823529411764706,0.7647058823529411,9,10,7,4,0.8,0.6,2.0,241.0,8.9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5800,8,2012,173414.66056247955,0.7142857142857143,2.0,9,3,7,8,0.8,2.2,1.3,6.0,13.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4300,22,2012,173414.66056247955,1.0,2.095238095238096,8,1,7,8,0.8,2.2,0.0,236.0,1.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5148,13,2012,62000.395393900515,1.0833333333333333,1.9166666666666667,6,3,5,10,1.2,1.4,0.0,544.0,11.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4374,21,2012,62000.395393900515,1.0,1.75,8,3,5,10,1.2,1.4,0.3,50.0,-4.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7042,17,2012,88904.03770920643,0.875,1.875,9,4,5,1,0.2,2.4,5.7,1.0,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,28,2012,88904.03770920643,1.2222222222222223,2.074074074074074,6,1,5,1,1.8,2.6,0.2,0.0,7.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,10,2012,25203.66205534426,1.1111111111111112,1.4444444444444444,6,5,5,3,0.6,1.6,0.7,545.0,10.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,2012,25203.66205534426,1.3428571428571427,1.2,5,7,5,3,1.8,1.2,14.9,0.0,10.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,4,2012,60934.43454238334,1.3333333333333333,0.6666666666666666,7,8,5,2,1.3333333333333333,0.6666666666666666,17.0,244.0,18.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5447,30,2012,60934.43454238334,1.2758620689655171,1.0,6,8,5,2,2.6,1.4,0.0,390.0,12.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5646,6,2012,151860.1631007948,1.4,1.8,6,3,5,10,1.4,1.8,0.0,782.0,22.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4495,33,2012,151860.1631007948,1.28125,1.75,6,3,5,10,1.6,1.8,0.7,53.0,9.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5932,15,2012,97172.74040079348,1.0,1.0,6,7,5,6,0.8,1.0,25.1,138.0,10.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5101,23,2012,97172.74040079348,1.0909090909090908,1.2272727272727273,7,6,5,6,1.4,2.0,2.3,134.0,6.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4496,1,2012,80744.0140010391,0.0,0.0,8,7,5,7,0.0,0.0,0.9,643.0,17.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,32,2012,80744.0140010391,1.2258064516129032,0.8709677419354839,7,9,5,7,1.6,0.2,0.5,291.0,9.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,8,2012,129532.02177454035,1.0,0.2857142857142857,7,10,5,4,0.6,0.4,0.0,9.0,13.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4477,20,2012,129532.02177454035,1.0,0.5789473684210527,8,10,5,4,1.0,1.0,0.0,0.0,-1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5127,12,2012,97172.74040079348,1.181818181818182,2.363636363636364,6,1,5,8,1.2,3.0,1.5,417.0,14.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5084,25,2012,97172.74040079348,1.0,2.0416666666666665,8,2,5,8,1.0,1.8,11.7,0.0,2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11923,16,2012,93509.0230191718,0.4666666666666667,1.8666666666666667,10,3,4,10,1.0,1.8,0.0,5.0,5.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10622,29,2012,93509.0230191718,0.7142857142857143,1.5,10,4,4,10,0.8,1.4,0.0,99.0,10.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8132,1,2012,186561.69228434862,0.0,0.0,9,2,4,1,0.0,0.0,9.2,86.0,18.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,22,2012,186561.69228434862,0.7142857142857143,1.9047619047619049,10,2,4,1,1.6,2.0,0.0,236.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,4,2012,129637.37093909303,0.0,1.3333333333333333,10,5,4,3,0.0,1.3333333333333333,27.8,254.0,19.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,33,2012,129637.37093909303,0.8125,1.21875,10,7,4,3,1.2,1.4,6.6,153.0,10.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6165,7,2012,190341.8197769476,0.3333333333333333,0.5,10,9,4,2,0.4,0.4,0.0,537.0,17.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2379,36,2012,190341.8197769476,0.7428571428571429,1.1142857142857143,10,8,4,2,0.6,1.8,0.9,8.0,11.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13148,13,2012,281364.1512417671,0.16666666666666666,2.25,10,2,4,10,0.0,2.4,0.0,401.0,12.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6062,27,2012,281364.1512417671,0.7692307692307693,1.6923076923076923,10,3,4,10,1.0,1.4,0.0,549.0,11.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5125,6,2012,224346.08190917887,0.2,0.8,10,7,4,6,0.2,0.8,0.0,733.0,24.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5944,24,2012,224346.08190917887,0.6956521739130435,1.3043478260869563,10,5,4,6,1.0,2.6,0.8,428.0,1.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6737,10,2012,51488.75708346435,0.2222222222222222,0.8888888888888888,10,8,4,7,0.2,0.8,30.7,0.0,12.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,21,2012,51488.75708346435,0.6,1.05,10,7,4,7,1.0,1.4,0.0,92.0,-2.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7851,18,2012,129532.02177454035,0.5882352941176471,1.0,10,9,4,5,1.6,0.8,0.1,0.0,-1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4413,31,2012,129532.02177454035,0.7666666666666667,1.2666666666666666,10,6,4,5,1.2,2.2,9.8,45.0,15.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5834,14,2012,224346.08190917887,0.2307692307692308,2.4615384615384617,10,1,4,8,0.2,3.0,0.0,27.0,2.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4830,19,2012,224346.08190917887,0.6111111111111112,2.055555555555556,10,1,4,8,1.6,1.0,0.0,304.0,-1.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7900,1,2012,155415.84452686927,0.0,0.0,10,1,8,10,0.0,0.0,9.6,202.0,13.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6700,27,2012,155415.84452686927,2.0,1.5384615384615383,2,4,8,10,1.6,1.0,0.0,744.0,14.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7050,3,2012,74895.50357665005,1.5,2.0,5,3,8,1,1.5,2.0,5.1,95.0,20.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17100,34,2012,74895.50357665005,1.818181818181818,2.0,2,1,8,1,1.2,1.8,3.8,64.0,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,13,2012,95455.45065631402,2.4166666666666665,1.4166666666666667,1,5,8,3,3.0,1.6,0.0,563.0,13.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,20,2012,95455.45065631402,2.1052631578947367,1.4210526315789471,1,5,8,3,1.6,1.4,0.0,54.0,0.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,10,2012,39797.51359067549,2.2222222222222223,0.6666666666666666,2,9,8,2,3.0,0.8,0.0,492.0,11.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8100,24,2012,39797.51359067549,2.0869565217391304,0.9130434782608696,1,9,8,2,2.2,0.6,0.0,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
